Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	PiEntropy	TargEntropy	Alpha	LossPi	LossQ1	LossQ2	LossAlpha	Time
30	0.8	0.4	1.0	0.0	1.0	0.0	1.0	1.0	6.275	6.0	7500	0.26229322	0.30678213	1.0855544	-0.114754185	0.26229864	0.3067488	1.1087965	-0.16080043	0.12980923	0.16094379	0.0031190328	-0.30762628	0.00027118644	0.00027712883	0.17995265	9274.367655038834
31	0.85714287	0.3499271	1.0	0.0	1.0	0.0	1.0	1.0	5.785714	5.6	7750	0.2646556	0.30847317	1.1214565	-0.120655596	0.26468974	0.3085506	1.0782075	-0.12220009	0.1295334	0.16094379	0.0041798605	-0.30889466	0.00026284275	0.0002516341	0.17183067	9589.095610141754
32	0.95454544	0.2082989	1.0	0.0	0.6	0.48989794	1.0	0.0	5.590909	8.0	8000	0.27157056	0.3129073	1.0950472	-0.11665	0.27155194	0.3129676	1.0784341	-0.0847173	0.12791824	0.16094379	0.005914088	-0.31526005	0.00023906391	0.00021551645	0.17013808	9910.9593167305
33	0.84615386	0.36080125	1.0	0.0	0.6	0.48989794	1.0	0.0	6.6410255	5.0	8250	0.26666808	0.30812293	1.0731034	-0.14389569	0.26666513	0.30815324	1.0850065	-0.14421138	0.14439061	0.16094379	0.007491304	-0.31018203	0.0002849763	0.0002576846	0.08120238	10221.54414844513
34	0.9047619	0.29354352	1.0	0.0	0.8	0.4	1.0	0.0	5.904762	8.8	8500	0.27113435	0.31113556	1.0645931	-0.12678844	0.27111486	0.31113312	1.0657383	-0.096566275	0.14932093	0.16094379	0.0085386075	-0.3136549	0.00021474212	0.00021042356	0.0553563	10545.014671564102
35	0.8484849	0.3585503	1.0	0.0	0.6	0.48989794	1.0	0.0	7.6969695	13.0	8750	0.27027455	0.31059742	1.0590976	-0.110129476	0.2702985	0.31058052	1.0787728	-0.11252004	0.15587875	0.16094379	0.009408228	-0.3119043	0.00019188612	0.00019872366	0.023694107	10882.98974108696
36	0.9318182	0.25205764	1.0	0.0	0.8	0.40000004	1.0	0.0	5.5454545	4.4	9000	0.2727332	0.31067127	1.0770665	-0.09768667	0.27268606	0.31062996	1.0815866	-0.15370704	0.16452003	0.16094379	0.009412042	-0.31574905	0.0002274308	0.0002362984	-0.016654493	11193.221636533737
37	0.92105263	0.26965663	1.0	0.0	0.8	0.4	1.0	0.0	6.7105265	9.6	9250	0.274021	0.31160808	1.1094275	-0.17479983	0.27405798	0.3115541	1.0772887	-0.1611099	0.16632837	0.16094379	0.009031189	-0.31655625	0.0002569484	0.00027147873	-0.02534262	11509.157846927643
38	0.8913044	0.31125695	1.0	0.0	0.8	0.4	1.0	0.0	5.347826	4.8	9500	0.2752383	0.3129162	1.0889063	-0.092709355	0.27522072	0.31293407	1.071959	-0.08532667	0.16319698	0.16094379	0.00848505	-0.31555116	0.00020336139	0.00020255065	-0.01068065	11818.422169685364
39	0.9512195	0.2154088	1.0	0.0	1.0	0.0	1.0	1.0	6.1463413	3.8	9750	0.27791235	0.3107159	1.089821	-0.10108955	0.27788976	0.31066367	1.1035463	-0.08985481	0.1634112	0.16094379	0.008421166	-0.32128862	0.00019504661	0.00019663501	-0.011751807	12121.278639554977
